2016/1/31,中京,6,500万下,ダ,1200,16,ワンダーヴィーヴァ,73.16,6,61.6,6,７
2016/1/31,中京,7,未勝利,芝,2000,1,ワンスインアライフ,124.98,3,74.9,3,７
2016/1/31,中京,7,未勝利,芝,2000,2,クレッシェレ,125.72,8,61.4,6,９
2016/1/31,中京,7,未勝利,芝,2000,3,ネイチャーレット,126.00,12,45.6,10,３
2016/1/31,中京,7,未勝利,芝,2000,4,ホットファイヤー,124.07,2,73.7,4,２
2016/1/31,中京,7,未勝利,芝,2000,5,ラオコーン,126.07,13,29.3,17,10
2016/1/31,中京,7,未勝利,芝,2000,6,マイネルコローレ,125.98,11,31.0,15,13
2016/1/31,中京,7,未勝利,芝,2000,7,ダンデライオンマル,126.09,14,14.3,18,17
2016/1/31,中京,7,未勝利,芝,2000,8,ブルハ,126.12,15,39.8,12,12
2016/1/31,中京,7,未勝利,芝,2000,9,ヨカグラ,123.71,1,82.3,1,４
2016/1/31,中京,7,未勝利,芝,2000,10,レザニティエ,126.35,16,51.2,8,16
2016/1/31,中京,7,未勝利,芝,2000,11,ホロスコープ,125.66,7,49.0,9,11
2016/1/31,中京,7,未勝利,芝,2000,12,コスモシャンティ,125.51,6,43.7,11,５
2016/1/31,中京,7,未勝利,芝,2000,13,クラウンドリーム,125.93,10,38.9,13,８
2016/1/31,中京,7,未勝利,芝,2000,14,ゴールドインゴット,125.19,5,60.7,7,止
2016/1/31,中京,7,未勝利,芝,2000,15,ミヤビエンブレム,125.03,4,76.3,2,１
2016/1/31,中京,7,未勝利,芝,2000,16,ダイシンアレッタ,126.72,17,29.9,16,15
2016/1/31,中京,7,未勝利,芝,2000,17,トーホウカンナ,125.77,9,64.5,5,14
2016/1/31,中京,7,未勝利,芝,2000,18,トモジャハリーフ,126.86,18,32.3,14,６
2016/1/31,中京,8,500万下・若,ダ,1800,1,クロカミノオトメ,115.54,4,47.6,8,13
2016/1/31,中京,8,500万下・若,ダ,1800,2,シルバーソード,115.66,8,42.5,10,８
2016/1/31,中京,8,500万下・若,ダ,1800,3,ヤマカツライデン,115.61,7,67.0,3,９
2016/1/31,中京,8,500万下・若,ダ,1800,4,エッジクリフ,115.94,11,58.5,4,２
2016/1/31,中京,8,500万下・若,ダ,1800,5,レッドアライヴ,115.14,1,75.9,1,４
2016/1/31,中京,8,500万下・若,ダ,1800,6,ロードプレステージ,115.51,3,53.3,6,３
2016/1/31,中京,8,500万下・若,ダ,1800,7,キザシ,116.07,13,33.6,13,７
2016/1/31,中京,8,500万下・若,ダ,1800,8,デルマカマイタチ,116.38,14,18.3,14,12
2016/1/31,中京,8,500万下・若,ダ,1800,9,ミスティーフリップ,115.86,10,42.2,11,11
